#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-03-26T06:41:53 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-03-26T06:41:53	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-order=I&-out.src=II/346/jsdc_v2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=II/346/jsdc_v2&-out=Dis&-out=Name&-out=SpType&-out=Bmag&-out=Vmag&Vmag=&lt;5.0&-out=Rmag&-out=Imag&-out=Jmag&-out=Hmag&-out=Kmag&-out=Lmag&-out=Mmag&-out=Nmag&-out=LDD&LDD=&gt;0.1&-out=e_LDD&-out=LDDCHI&-out=CalFlag&-out=UDDB&-out=UDDV&-out=UDDR&-out=UDDI&-out=UDDJ&-out=UDDH&-out=UDDK&-out=UDDL&-out=UDDM&-out=UDDN&-out=Simbad&-out=RAJ2000&-out=DEJ2000&DEJ2000=&gt;20&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_2346
#Name: II/346
#Title: JMMC Stellar Diameters Catalogue - JSDC. Version 2 (Bourges+, 2017)
#INFO	ivoid=ivo://cds.vizier/ii/346	    IVOID of underlying data collection
#INFO	creator=Bourges L.	    First author or institution
#INFO	cites=bibcode:2014ASPC..485..223B	    Article or Data origin sources
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/II/346	    Dataset landing page
#INFO	publication_date=2017-05-12	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	II_346_jsdc_v2:
#Name: II/346/jsdc_v2
#Title: Stellar diameters catalogue, version 2
#Column	Dis	(I3)	indicates differences between JSDC V1 and V2	[ucd=meta.note]
#Column	Name	(a33)	Normalised star name (preferably HD)	[ucd=meta.id;meta.main]
#Column	SpType	(a20)	Spectral Type from Simbad	[ucd=src.spType]
#Column	Bmag	(F7.3)	? B magnitude (Cat. I/259)	[ucd=phot.mag;em.opt.B]
#Column	Vmag	(F7.3)	? V magnitude (Cat. I/259)	[ucd=phot.mag;em.opt.V]
#Column	Rmag	(F10.6)	? R magnitude (estimated)	[ucd=phot.mag;em.opt.R]
#Column	Imag	(F10.6)	? I magnitude (estimated)	[ucd=phot.mag;em.opt.I]
#Column	Jmag	(F7.3)	? J magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.J]
#Column	Hmag	(F7.3)	? H magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.H]
#Column	Kmag	(F7.3)	? K magnitude (Cat. II/246)	[ucd=phot.mag;em.IR.K]
#Column	Lmag	(F7.3)	? L magnitude (Cat. II/311/wise W1mag)	[ucd=phot.mag;em.IR.3-4um]
#Column	Mmag	(F6.3)	? M magnitude (Cat. II/311/wise W2mag)	[ucd=phot.mag;em.IR.4-8um]
#Column	Nmag	(F10.6)	? N magnitude (Cat. II/311/wise W3mag)	[ucd=phot.mag;em.IR.8-15um]
#Column	LDD	(F9.6)	? Limb-Darkened Disk diameter	[ucd=phys.angSize]
#Column	e_LDD	(F9.6)	? Error on LDD (and all UDDs) (1)	[ucd=stat.error]
#Column	LDDCHI	(D12.5)	Chi2 of LDD fitting (2)	[ucd=stat.fit.chi2]
#Column	CalFlag	(I1)	[0/7] Confidence flags for using this star as a calibrator in Optical Interferometry experiments (3)	[ucd=meta.code]
#Column	UDDB	(F10.6)	? Uniform Disk Diameter in band B (4)	[ucd=phys.angSize;em.opt.B]
#Column	UDDV	(F10.6)	? Uniform Disk Diameter in band V (4)	[ucd=phys.angSize;em.opt.V]
#Column	UDDR	(F10.6)	? Uniform Disk Diameter in band R (4)	[ucd=phys.angSize;em.opt.R]
#Column	UDDI	(F10.6)	? Uniform Disk Diameter in band I (4)	[ucd=phys.angSize;em.opt.I]
#Column	UDDJ	(F10.6)	? Uniform Disk Diameter in band J (4)	[ucd=phys.angSize;em.IR.J]
#Column	UDDH	(F10.6)	? Uniform Disk Diameter in band H (4)	[ucd=phys.angSize;em.IR.H]
#Column	UDDK	(F10.6)	? Uniform Disk Diameter in band K (4)	[ucd=phys.angSize;em.IR.K]
#Column	UDDL	(F10.6)	? Uniform Disk Diameter in band L (4)	[ucd=phys.angSize;em.IR.3-4um]
#Column	UDDM	(F10.6)	? Uniform Disk Diameter in band M (4)	[ucd=phys.angSize;em.IR.4-8um]
#Column	UDDN	(F10.6)	? Uniform Disk Diameter in band N (4	[ucd=phys.angSize;em.IR.8-15um]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	RAJ2000	(A14)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A14)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
Dis	Name	SpType	Bmag	Vmag	Rmag	Imag	Jmag	Hmag	Kmag	Lmag	Mmag	Nmag	LDD	e_LDD	LDDCHI	CalFlag	UDDB	UDDV	UDDR	UDDI	UDDJ	UDDH	UDDK	UDDL	UDDM	UDDN	Simbad	RAJ2000	DEJ2000
  0	* ksi Cyg                        	K4.5Ib-II+A1.5e     	  5.329	  3.720	  2.422917	  1.653914	  0.982	  0.027	 -0.038	       	      	 -0.053000	 5.763745	 0.453503	 1.73602e-01	4	  5.206129	  5.320848	  5.395131	  5.475806	  5.592346	  5.592346	  5.622456	  5.676437	  5.699318	  5.724207	Simbad	21 04 55.86229	+43 55 40.2644
  0	HD201251                         	K4Ib-IIa            	  6.129	  4.560	  3.390000	  2.570000	  1.857	  1.128	  1.027	       	      	  0.994000	 3.513727	 0.314310	 1.68031e-02	0	  3.177287	  3.246483	  3.291768	  3.339911	  3.410407	  3.410407	  3.428476	  3.460949	  3.474754	  3.489966	Simbad	21 06 36.09380	+47 38 54.2490
  0	* zet Cyg                        	G8IIIp+DA4.2        	  4.200	  3.210	  2.446676	  2.028560	  1.625	  0.991	  1.160	       	      	  1.107000	 2.954900	 0.197293	 3.34760e-01	6	  2.707813	  2.760462	  2.793545	  2.826551	  2.879284	  2.879284	  2.891659	  2.916717	  2.925662	  2.937818	Simbad	21 12 56.18594	+30 13 36.8957
  0	* sig Cyg                        	A0Ia                	  4.318	  4.220	  4.062230	  4.028291	  3.973	  3.864	  3.683	  3.708	 3.611	  3.629000	 0.568458	 0.049545	 5.55928e-02	0	  0.540891	  0.544884	  0.550400	  0.554624	  0.558774	  0.561120	  0.562220	  0.565075	  0.565910	  0.566794	Simbad	21 17 24.95244	+39 23 40.8528
  1	HD202904                         	B2Vne               	  4.307	  4.410	  4.370000	  4.450000	  4.701	  4.540	  4.478	  3.719	 3.142	  2.675000	 0.262975	 0.036082	 1.58305e-01	0	  0.255077	  0.256180	  0.257569	  0.258640	  0.259907	  0.260547	  0.260938	  0.261863	  0.262067	  0.262239	Simbad	21 17 55.07510	+34 53 48.8290
  0	* alf Cep                        	A8Vn                	  2.707	  2.450	  2.281929	  2.236127	  2.154	  2.134	  2.066	       	      	  1.986000	 1.432058	 0.143804	 6.82415e-03	0	  1.342073	  1.358725	  1.372404	  1.386765	  1.406063	  1.406063	  1.409534	  1.419775	  1.422269	  1.426215	Simbad	21 18 34.77233	+62 35 08.0681
  0	*   2 Peg                        	M1III               	  6.138	  4.520	  3.227279	  2.310442	  1.701	  0.784	  0.666	       	      	  0.446000	 4.413045	 0.431423	 1.45051e-01	0	  4.095709	  4.123514	  4.162716	  4.214155	  4.320151	  4.320151	  4.339444	  4.371686	  4.375371	  4.387856	Simbad	21 29 56.89545	+23 38 19.8170
  0	* rho Cyg                        	G8IIIFe-0.5         	  4.865	  3.980	  3.261898	  2.851647	  2.485	  2.013	  1.901	       	      	  2.022000	 1.956457	 0.207535	 1.49411e-03	0	  1.792859	  1.827718	  1.849622	  1.871476	  1.906391	  1.906391	  1.914585	  1.931175	  1.937098	  1.945147	Simbad	21 33 58.85298	+45 35 30.6179
  0	*  72 Cyg                        	K1III               	  5.955	  4.870	  4.004067	  3.656154	  3.344	  2.803	  2.595	       	      	  2.466000	 1.434115	 0.140146	 4.06884e-02	0	  1.303002	  1.329834	  1.347630	  1.366105	  1.393939	  1.393939	  1.400792	  1.413567	  1.418828	  1.424990	Simbad	21 34 46.56384	+38 32 02.6049
  0	*   9 Cep                        	B2Ib                	  5.006	  4.760	  4.091731	  4.508368	  4.543	  4.212	  4.309	  3.966	 3.697	  3.968000	 0.308830	 0.032754	 2.78791e-01	4	  0.299554	  0.300850	  0.302482	  0.303739	  0.305227	  0.305979	  0.306438	  0.307524	  0.307764	  0.307965	Simbad	21 37 55.22469	+62 04 54.9825
  0	*  11 Cep                        	K1III               	  5.658	  4.550	  3.627285	  3.088999	  2.462	  2.002	  1.722	       	      	  2.140000	 2.242982	 0.159474	 8.71483e-02	0	  2.037920	  2.079884	  2.107718	  2.136614	  2.180146	  2.180146	  2.190864	  2.210845	  2.219073	  2.228711	Simbad	21 41 55.29337	+71 18 41.1062
  0	* pi.01 Cyg                      	B3III               	  4.571	  4.690	  4.529937	  5.038356	  5.205	  4.970	  4.981	  5.005	 4.854	  5.111000	 0.220893	 0.019219	 4.93693e-01	4	  0.214017	  0.215029	  0.216260	  0.217214	  0.218298	  0.218861	  0.219206	  0.219976	  0.220165	  0.220318	Simbad	21 42 05.66458	+51 11 22.6415
  0	* mu. Cep                        	M2eIa               	  6.472	  4.230	  2.076870	  0.270126	 -0.326	 -1.264	 -1.620	       	      	          	14.302048	 1.000375	 5.95857e-02	0	 13.238147	 13.438547	 13.527152	 13.627701	 13.794439	 13.794439	 14.059474	 14.187612	 14.186405	 14.226741	Simbad	21 43 30.46106	+58 46 48.1602
  0	* nu. Cep                        	A2Iae               	  4.724	  4.250	  3.858945	  3.479221	  3.296	  3.215	  2.942	       	      	  2.644000	 0.885516	 0.078770	 5.48568e-02	0	  0.838879	  0.845432	  0.855288	  0.862517	  0.869482	  0.873420	  0.875081	  0.879832	  0.881213	  0.882606	Simbad	21 45 26.92478	+61 07 14.8999
  0	* iot Peg                        	F5V                 	  4.205	  3.770	  3.246756	  3.183140	  2.954	  2.729	  2.564	       	      	  2.671000	 1.214407	 0.118311	 3.15054e-02	4	  1.130020	  1.148120	  1.159934	  1.171869	  1.189388	  1.189388	  1.193243	  1.202560	  1.204563	  1.208831	Simbad	22 07 00.66597	+25 20 42.4048
  0	*  24 Cep                        	G7II-III            	  5.709	  4.790	  4.074267	  3.678896	  3.305	  2.843	  2.539	       	      	  2.679000	 1.372870	 0.143893	 9.83079e-02	0	  1.257893	  1.282364	  1.297762	  1.313138	  1.337700	  1.337700	  1.343456	  1.355095	  1.359266	  1.364918	Simbad	22 09 48.43023	+72 20 28.3410
  0	* pi. Peg                        	F5III               	  4.751	  4.280	  3.853437	  3.700230	  3.493	  3.299	  3.117	       	      	  3.065000	 0.936293	 0.100786	 2.75764e-02	0	  0.871232	  0.885187	  0.894295	  0.903497	  0.917004	  0.917004	  0.919976	  0.927159	  0.928704	  0.931994	Simbad	22 09 59.24371	+33 10 41.5976
  0	* zet Cep                        	K1.5Ib              	  4.948	  3.390	  2.116827	  1.604394	  1.231	  0.425	  0.343	       	      	 -0.039000	 4.415356	 0.358419	 1.10855e-01	0	  4.011602	  4.094226	  4.149032	  4.205903	  4.291650	  4.291650	  4.312711	  4.352073	  4.368270	  4.387250	Simbad	22 10 51.27691	+58 12 04.5456
  0	* eps Cep                        	F0V(Sr)             	  4.458	  4.180	  3.758474	  3.900391	  3.835	  3.667	  3.538	  3.422	 3.091	  3.475000	 0.724945	 0.075442	 2.96641e-02	4	  0.678232	  0.687242	  0.694166	  0.701491	  0.711423	  0.711423	  0.713308	  0.718559	  0.719624	  0.721848	Simbad	22 15 02.19530	+57 02 36.8771
  0	*   1 Lac                        	K3II-III            	  5.587	  4.140	  3.108854	  2.426231	  1.812	  1.112	  1.012	       	      	  0.933000	 3.369304	 0.286358	 1.35391e-02	0	  3.055496	  3.119513	  3.162276	  3.206738	  3.273050	  3.273050	  3.289636	  3.320089	  3.332833	  3.347383	Simbad	22 15 58.17673	+37 44 55.4385
  0	*   2 Lac                        	B6V                 	  4.450	  4.550	  4.388569	  4.863778	  5.012	  5.021	  4.771	  4.834	 4.607	  4.947000	 0.273471	 0.025809	 2.19743e-01	4	  0.263673	  0.265099	  0.266908	  0.268343	  0.269833	  0.270680	  0.271124	  0.272200	  0.272505	  0.272769	Simbad	22 21 01.54727	+46 32 11.6461
  0	* bet Lac                        	G9IIIbCa1           	  5.435	  4.420	  3.530805	  3.084058	  2.567	  2.003	  1.880	       	      	  2.055000	 2.055962	 0.161723	 5.96486e-03	0	  1.882395	  1.919149	  1.942484	  1.965749	  2.002800	  2.002800	  2.011564	  2.029087	  2.035442	  2.043937	Simbad	22 23 33.62375	+52 13 44.5646
  0	*   4 Lac                        	A0Ib                	  4.642	  4.550	  4.475038	  4.444253	  4.401	  4.250	  4.283	  4.208	 3.918	  4.215000	 0.449682	 0.044838	 2.59340e-02	0	  0.427875	  0.431034	  0.435397	  0.438738	  0.442021	  0.443877	  0.444747	  0.447005	  0.447666	  0.448366	Simbad	22 24 30.99068	+49 28 35.0176
  0	* del Cep                        	F5Iab:+B7-8         	  4.848	  4.070	  3.317603	  3.142111	  2.865	  2.608	  2.354	       	      	  2.281000	 1.358954	 0.100735	 1.11901e-01	4	  1.264523	  1.284777	  1.297996	  1.311352	  1.330956	  1.330956	  1.335270	  1.345696	  1.347938	  1.352714	Simbad	22 29 10.26502	+58 24 54.7139
  0	*   5 Lac                        	K9Ia+B2V            	  6.019	  4.340	  2.986992	  1.996735	  1.317	  0.412	  0.265	       	      	 -0.139000	 5.312866	 0.445041	 9.05882e-02	6	  4.990784	  5.027644	  5.054041	  5.110887	  5.189853	  5.189853	  5.218424	  5.251331	  5.262517	  5.279527	Simbad	22 29 31.82251	+47 42 24.7927
  0	*   6 Lac                        	B2IV                	  4.434	  4.520	  4.346095	  4.831179	  4.989	  4.700	  4.752	  4.804	 4.569	  4.857000	 0.232399	 0.024933	 4.22091e-01	4	  0.225419	  0.226394	  0.227622	  0.228568	  0.229688	  0.230253	  0.230599	  0.231416	  0.231597	  0.231749	Simbad	22 30 29.26005	+43 07 24.1565
  1	HD213558                         	A1V                 	  3.791	  3.760	  3.770000	  3.800000	  3.830	  3.867	  3.851	  3.695	 3.532	  3.794000	 0.550426	 0.051402	 1.35801e-02	0	  0.523052	  0.526968	  0.532560	  0.536758	  0.540899	  0.543226	  0.544257	  0.547102	  0.547906	  0.548747	Simbad	22 31 17.50130	+50 16 56.9680
  1	HD214454                         	A9VkA7mA6           	  4.894	  4.640	  4.410000	  4.270000	  3.745	  3.693	  3.990	  3.887	 3.654	  3.937000	 0.694818	 0.050495	 9.36773e-01	0	  0.650324	  0.658821	  0.665458	  0.672447	  0.681927	  0.681927	  0.683703	  0.688728	  0.689758	  0.691869	Simbad	22 37 22.41730	+51 32 42.4380
  0	*  11 Lac                        	K2.5III             	  5.818	  4.500	  3.548534	  2.945674	  2.435	  1.817	  1.668	       	      	  1.551000	 2.391308	 0.241354	 2.17112e-03	0	  2.171765	  2.216661	  2.246486	  2.277449	  2.323989	  2.323989	  2.335494	  2.356903	  2.365741	  2.376033	Simbad	22 40 30.85881	+44 16 34.7042
  0	* omi Peg                        	A1IV                	  4.787	  4.800	  4.131983	  4.991126	  5.144	  4.779	  4.749	  4.706	 4.498	  4.900000	 0.343660	 0.028871	 4.32281e-01	0	  0.326568	  0.329014	  0.332505	  0.335126	  0.337712	  0.339164	  0.339808	  0.341584	  0.342086	  0.342611	Simbad	22 41 45.40961	+29 18 27.4918
  0	* eta Peg                        	G8II+F0V            	  3.782	  2.930	  2.251035	  1.908877	  1.591	  1.079	  1.018	       	      	  0.949000	 2.921368	 0.246485	 1.57687e-02	6	  2.677085	  2.729136	  2.761844	  2.794476	  2.846610	  2.846610	  2.858845	  2.883618	  2.892462	  2.904480	Simbad	22 43 00.13743	+30 13 16.4822
  0	* lam Peg                        	G8IIIa_CN0.5        	  5.040	  3.970	  3.110802	  2.623210	  2.030	  1.462	  1.508	       	      	  1.643000	 2.541780	 0.204801	 9.20580e-02	0	  2.329238	  2.374526	  2.402984	  2.431376	  2.476736	  2.476736	  2.487381	  2.508935	  2.516630	  2.527087	Simbad	22 46 31.87786	+23 33 56.3561
  0	HR  8702                         	K3III               	  6.027	  4.770	  3.660070	  3.252699	  2.798	  2.179	  1.901	       	      	  1.812000	 2.070448	 0.168096	 9.39727e-02	0	  1.877612	  1.916951	  1.943229	  1.970550	  2.011299	  2.011299	  2.021492	  2.040205	  2.048037	  2.056978	Simbad	22 47 29.06772	+83 09 13.7884
  0	* iot Cep                        	K0III               	  4.553	  3.500	  2.724464	  2.244561	  1.869	  1.450	  1.276	       	      	  1.166000	 2.673710	 0.312784	 9.39522e-03	0	  2.444340	  2.492285	  2.523294	  2.554358	  2.603327	  2.603327	  2.615001	  2.638021	  2.646627	  2.657768	Simbad	22 49 40.81694	+66 12 01.4636
  0	* mu. Peg                        	G8+III              	  4.443	  3.510	  2.722274	  2.276179	  1.700	  1.243	  1.181	       	      	  1.386000	 2.855565	 0.251814	 2.04904e-02	0	  2.616784	  2.667663	  2.699634	  2.731530	  2.782491	  2.782491	  2.794450	  2.818665	  2.827309	  2.839057	Simbad	22 50 00.19315	+24 36 05.6984
  0	*  15 Lac                        	M0III               	  6.509	  4.950	  3.725097	  2.850677	  2.239	  1.366	  1.252	       	      	  1.100000	 3.323915	 0.365442	 7.27050e-02	0	  3.115940	  3.135525	  3.154636	  3.191694	  3.251015	  3.251015	  3.267409	  3.287586	  3.293381	  3.303584	Simbad	22 52 02.03426	+43 18 44.6962
  0	HR  8748                         	K4III               	  6.118	  4.700	  3.595041	  2.960070	  2.382	  1.765	  1.496	       	      	  1.415000	 2.623864	 0.268228	 2.34495e-02	0	  2.372629	  2.424301	  2.458117	  2.494068	  2.546711	  2.546711	  2.560203	  2.584452	  2.594761	  2.606121	Simbad	22 54 24.96836	+84 20 46.2363
  0	V* V424 Lac                      	K5Ib                	  6.768	  4.990	  3.614552	  2.588220	  1.792	  0.958	  0.724	       	      	  0.563000	 4.131925	 0.367036	 1.24928e-02	0	  3.728310	  3.810818	  3.864031	  3.922941	  4.007511	  4.007511	  4.029724	  4.069505	  4.085780	  4.103329	Simbad	22 56 25.99818	+49 44 00.7532
  0	* bet Peg                        	M2.5II-IIIe         	  4.095	  2.440	  0.437244	 -0.499641	 -1.432	 -2.129	 -2.379	       	      	 -2.172779	19.736628	 1.318937	 6.35120e-03	0	 18.280237	 18.559877	 18.673422	 18.809185	 19.003857	 19.003857	 19.441124	 19.582663	 19.578508	 19.633957	Simbad	23 03 46.45746	+28 04 58.0336
  0	*   3 And                        	K0IIIb              	  5.698	  4.640	  3.656839	  3.397315	  2.999	  2.455	  2.154	       	      	  2.239000	 1.715615	 0.156706	 1.23477e-01	0	  1.568437	  1.599202	  1.619099	  1.639031	  1.670453	  1.670453	  1.677943	  1.692715	  1.698237	  1.705385	Simbad	23 04 10.98254	+50 03 07.5224
  0	*  56 Peg                        	K1IV(e)+DA1         	  6.045	  4.760	  3.720034	  3.067586	  2.435	  1.830	  1.765	       	      	  1.714000	 2.359812	 0.223068	 2.40465e-02	4	  2.144068	  2.188219	  2.217503	  2.247903	  2.293703	  2.293703	  2.304980	  2.326001	  2.334658	  2.344797	Simbad	23 07 06.73908	+25 28 05.7329
  0	*   7 And                        	F1V                 	  4.832	  4.530	  4.023224	  4.094667	  3.836	  3.760	  3.791	  3.728	 3.405	  3.768000	 0.706164	 0.068939	 5.38991e-02	0	  0.659831	  0.669014	  0.675830	  0.682894	  0.692674	  0.692674	  0.694633	  0.699809	  0.700879	  0.703088	Simbad	23 12 33.00380	+49 24 22.3455
  0	*   8 And                        	M2III               	  6.488	  4.820	  3.262075	  2.260375	  1.615	  0.539	  0.506	       	      	 -0.220000	 5.025749	 0.341980	 6.49953e-01	0	  4.651894	  4.722314	  4.753450	  4.788784	  4.847375	  4.847375	  4.940508	  4.985537	  4.985113	  4.999286	Simbad	23 17 44.64717	+49 00 55.0817
  0	* tau Peg                        	A5Vp_lB             	  4.760	  4.580	  4.285922	  4.399834	  4.331	  4.362	  4.085	  4.008	 3.650	  4.102000	 0.516121	 0.051319	 8.07065e-02	4	  0.485957	  0.489961	  0.496060	  0.500571	  0.505277	  0.507911	  0.509070	  0.512235	  0.513199	  0.514215	Simbad	23 20 38.24188	+23 44 25.2098
  0	*   4 Cas                        	M1III               	  6.636	  4.960	  3.532993	  2.437946	  1.578	  0.614	  0.455	       	      	  0.693000	 5.088190	 0.455232	 1.29101e-01	0	  4.722305	  4.754364	  4.799564	  4.858872	  4.981083	  4.981083	  5.003329	  5.040504	  5.044753	  5.059147	Simbad	23 24 50.26238	+62 16 58.1094
  0	* ups Peg                        	F8IV                	  5.037	  4.420	  3.808891	  3.706459	  3.527	  3.230	  3.033	       	      	  3.003000	 0.991026	 0.088907	 8.34895e-02	0	  0.918825	  0.934850	  0.944648	  0.954351	  0.969268	  0.969268	  0.972784	  0.980548	  0.982391	  0.986191	Simbad	23 25 22.78350	+23 24 14.7606
  0	HD221253                         	B4.2IVv+...         	  4.768	  4.890	  4.930000	  5.070000	  5.092	  5.127	  5.164	  5.212	 5.067	  5.309000	 0.228109	 0.007832	 1.72621e-01	6	  0.220809	  0.221888	  0.223227	  0.224269	  0.225395	  0.226000	  0.226354	  0.227163	  0.227362	  0.227521	Simbad	23 30 01.93950	+58 32 56.1120
  0	* lam And                        	G8IVk               	  4.794	  3.810	  2.975620	  2.577064	  2.101	  1.501	  1.466	       	      	  1.290000	 2.472888	 0.197687	 3.70733e-02	4	  2.266106	  2.310166	  2.337853	  2.365475	  2.409606	  2.409606	  2.419963	  2.440933	  2.448419	  2.458592	Simbad	23 37 33.84261	+46 27 29.3380
  0	* iot And                        	B8V                 	  4.207	  4.290	  4.168801	  4.605693	  4.816	  4.698	  4.452	  4.468	 4.267	  4.546000	 0.339155	 0.032772	 3.02922e-01	0	  0.324716	  0.326836	  0.329464	  0.331625	  0.333842	  0.335063	  0.335744	  0.337306	  0.337782	  0.338255	Simbad	23 38 08.20130	+43 16 05.0649
  0	HD222404                         	K1III-IVCN1         	  4.241	  3.210	  2.460000	  1.950000	  1.661	  1.190	  1.038	  1.001	 1.049	  0.900000	 3.000335	 0.347124	 3.28842e-03	6	  2.726032	  2.782167	  2.819399	  2.858051	  2.916282	  2.916282	  2.930619	  2.957347	  2.968353	  2.981245	Simbad	23 39 20.85150	+77 37 56.1880
  0	HD222439                         	A0V                 	  4.079	  4.150	  4.150000	  4.220000	  4.624	  4.595	  4.571	  4.282	 4.079	  4.400000	 0.366544	 0.043530	 8.99895e-03	0	  0.348769	  0.351344	  0.354901	  0.357624	  0.360300	  0.361812	  0.362522	  0.364362	  0.364901	  0.365471	Simbad	23 40 24.50760	+44 20 02.1570
  0	* tau Cas                        	K1III               	  6.002	  4.880	  4.006777	  3.580550	  3.180	  2.710	  2.458	       	      	  2.441000	 1.544936	 0.148013	 3.91394e-02	0	  1.403692	  1.432597	  1.451769	  1.471671	  1.501656	  1.501656	  1.509038	  1.522801	  1.528468	  1.535107	Simbad	23 47 03.45483	+58 39 07.1600
  0	* rho Cas                        	G2Ia0e              	  5.700	  4.510	  3.649084	  2.940825	  2.269	  1.915	  1.670	       	      	  1.558000	 2.162248	 0.191029	 3.88986e-02	0	  1.994672	  2.031707	  2.054101	  2.076049	  2.111270	  2.111270	  2.119425	  2.137015	  2.142195	  2.150874	Simbad	23 54 23.03246	+57 29 57.7733
  0	* psi Peg                        	M3III               	  6.214	  4.630	  2.904358	  1.832147	  0.959	 -0.003	 -0.060	       	      	 -0.045000	 6.870353	 0.425448	 3.75100e-01	2	  6.363668	  6.461474	  6.500878	  6.547449	  6.615873	  6.615873	  6.767955	  6.816957	  6.815411	  6.834672	Simbad	23 57 45.52681	+25 08 29.0480

